onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
56.6680000000	n/a	n/a	STATUS	n/a	n/a	S111
60.7320000000	n/a	n/a	STATUS	n/a	n/a	S111
65.1960000000	n/a	n/a	STATUS	n/a	n/a	S111
111.1960000000	n/a	n/a	STATUS	n/a	n/a	S111
115.0520000000	n/a	n/a	STATUS	n/a	n/a	S111
119.5000000000	n/a	n/a	STATUS	n/a	n/a	S111
123.3360000000	n/a	n/a	STATUS	n/a	n/a	S111
127.7320000000	n/a	n/a	STATUS	n/a	n/a	S111
131.8280000000	n/a	n/a	STATUS	n/a	n/a	S111
136.2240000000	n/a	n/a	STATUS	n/a	n/a	S111
140.0800000000	n/a	n/a	STATUS	n/a	n/a	S111
145.8960000000	n/a	n/a	STATUS	n/a	n/a	S111
151.0200000000	n/a	n/a	STATUS	n/a	n/a	S111
181.4640000000	n/a	n/a	STATUS	n/a	n/a	S111
185.9160000000	n/a	n/a	STATUS	n/a	n/a	S111
190.8640000000	n/a	n/a	STATUS	n/a	n/a	S111
194.6040000000	n/a	n/a	STATUS	n/a	n/a	S111
199.2880000000	n/a	n/a	STATUS	n/a	n/a	S111
203.3000000000	n/a	n/a	STATUS	n/a	n/a	S111
210.1520000000	n/a	n/a	STATUS	n/a	n/a	S111
215.9160000000	n/a	n/a	STATUS	n/a	n/a	S111
252.2580000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
253.6300000000	n/a	n/a	Right Button	n/a	n/a	S 20
254.9920000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
259.0800000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
260.8260000000	n/a	n/a	Left Button	n/a	n/a	S 10
262.2820000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
266.2340000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
267.3180000000	n/a	n/a	Right Button	n/a	n/a	S 20
268.6540000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
272.4220000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
275.3620000000	n/a	n/a	Left Button	n/a	n/a	S 10
276.5100000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
280.6780000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
282.1140000000	n/a	n/a	Right Button	n/a	n/a	S 20
283.6640000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
287.6340000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
288.2100000000	n/a	n/a	Right Button	n/a	n/a	S 20
289.5520000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
293.0060000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
294.5740000000	n/a	n/a	Right Button	n/a	n/a	S 20
295.4060000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
299.1760000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
299.8620000000	n/a	n/a	Right Button	n/a	n/a	S 20
301.0120000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
304.6480000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
305.5540000000	n/a	n/a	Right Button	n/a	n/a	S 20
306.5660000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
310.4020000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
310.9740000000	n/a	n/a	Right Button	n/a	n/a	S 20
312.1860000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
316.1220000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
316.7620000000	n/a	n/a	Right Button	n/a	n/a	S 20
318.0740000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
321.8100000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
326.7100000000	n/a	n/a	Right Button	n/a	n/a	S 20
327.8320000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
331.4680000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
333.4140000000	n/a	n/a	Left Button	n/a	n/a	S 10
334.4200000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
338.1400000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
339.5180000000	n/a	n/a	Left Button	n/a	n/a	S 10
340.6080000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
344.2280000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
344.8420000000	n/a	n/a	Right Button	n/a	n/a	S 20
345.8460000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
349.6820000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
351.1540000000	n/a	n/a	Left Button	n/a	n/a	S 10
352.3680000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
356.4380000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
359.1500000000	n/a	n/a	Right Button	n/a	n/a	S 20
360.5900000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
364.0920000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
366.3460000000	n/a	n/a	Right Button	n/a	n/a	S 20
367.2280000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
370.9980000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
374.5860000000	n/a	n/a	Right Button	n/a	n/a	S 20
375.7360000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
379.8880000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
381.5900000000	n/a	n/a	Left Button	n/a	n/a	S 10
383.1240000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
386.9600000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
388.7020000000	n/a	n/a	Left Button	n/a	n/a	S 10
389.9120000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
393.8160000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
395.0340000000	n/a	n/a	Right Button	n/a	n/a	S 20
396.3180000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
400.3040000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
401.4980000000	n/a	n/a	Right Button	n/a	n/a	S 20
402.8560000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
406.8760000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
408.7620000000	n/a	n/a	Right Button	n/a	n/a	S 20
410.1620000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
414.2820000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
418.1540000000	n/a	n/a	Left Button	n/a	n/a	S 10
419.6520000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
423.4560000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
424.7460000000	n/a	n/a	Right Button	n/a	n/a	S 20
425.9240000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
429.5100000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
431.1000000000	n/a	n/a	Right Button	n/a	n/a	S 20
432.0620000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
435.5820000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
436.3080000000	n/a	n/a	Right Button	n/a	n/a	S 20
437.1980000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
441.3520000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
441.9800000000	n/a	n/a	Left Button	n/a	n/a	S 10
443.5040000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
447.3400000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
448.6080000000	n/a	n/a	Left Button	n/a	n/a	S 10
449.8260000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
453.5620000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
455.1080000000	n/a	n/a	Left Button	n/a	n/a	S 10
456.2300000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
460.3500000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
462.1560000000	n/a	n/a	Right Button	n/a	n/a	S 20
463.6520000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
467.6560000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
471.5960000000	n/a	n/a	Right Button	n/a	n/a	S 20
472.9760000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
476.6120000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
479.6400000000	n/a	n/a	Right Button	n/a	n/a	S 20
480.6480000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
484.5180000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
485.8280000000	n/a	n/a	Left Button	n/a	n/a	S 10
